0,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,7,8,9,std,timestamp,impact
1.1212,1.1213,1.1215,1.1213,1.1211,1.1212,1.1212,1.1212,1.1212,1.1208,1.1208,1.1212,1.1213,1.1213,1.1213,1.1216,1.1215,1.1213,1.1216,1.1215,1.1215,1.1217,1.1216,1.1215,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.1213,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1213,1.1213,1.1213,1.1215,0.00019375672031353756,1560760800.0,2
1.1213,1.1213,1.1213,1.1211,1.1212,1.1212,1.1212,1.1212,1.1208,1.1208,1.1212,1.1213,1.1215,1.1213,1.1216,1.1215,1.1213,1.1216,1.1215,1.1215,1.1217,1.1216,1.1216,1.1213,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1213,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1213,1.1213,1.1215,1.1215,0.0001956186766815946,1560760860.0,2
1.1213,1.1215,1.1211,1.1212,1.1212,1.1212,1.1212,1.1208,1.1208,1.1212,1.1213,1.1213,1.1213,1.1216,1.1215,1.1213,1.1216,1.1215,1.1215,1.1217,1.1216,1.1216,1.1215,1.1213,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1213,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1213,1.1215,1.1215,1.1213,0.00019762478477040006,1560760920.0,2
1.1215,1.1213,1.1212,1.1212,1.1212,1.1212,1.1208,1.1208,1.1212,1.1213,1.1213,1.1216,1.1213,1.1215,1.1213,1.1216,1.1215,1.1215,1.1217,1.1216,1.1216,1.1215,1.1213,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1213,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1213,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1215,1.1215,1.1213,1.1211,0.00019955506062792157,1560760980.0,2
1.1213,1.1213,1.1212,1.1212,1.1212,1.1208,1.1208,1.1212,1.1213,1.1213,1.1216,1.1215,1.1213,1.1213,1.1216,1.1215,1.1215,1.1217,1.1216,1.1216,1.1215,1.1213,1.1212,1.1213,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1215,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1215,1.1213,1.1211,1.1212,0.00020469489490456465,1560761040.0,2
1.1213,1.1213,1.1212,1.1212,1.1208,1.1208,1.1212,1.1213,1.1213,1.1216,1.1215,1.1213,1.1213,1.1216,1.1215,1.1215,1.1217,1.1216,1.1216,1.1215,1.1213,1.1212,1.1212,1.1213,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1215,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1215,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1213,1.1211,1.1212,1.1212,0.00020469489490456465,1560761100.0,2
1.1213,1.1213,1.1212,1.1208,1.1208,1.1212,1.1213,1.1213,1.1216,1.1215,1.1213,1.1216,1.1213,1.1215,1.1215,1.1217,1.1216,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1215,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1215,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1213,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1211,1.1212,1.1212,1.1212,0.00020645150089600422,1560761160.0,2
1.1213,1.1213,1.1208,1.1208,1.1212,1.1213,1.1213,1.1216,1.1215,1.1213,1.1216,1.1215,1.1215,1.1215,1.1217,1.1216,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.1215,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1211,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1212,1.1212,1.1212,1.1212,0.00020645150089600422,1560761220.0,2
1.1213,1.1215,1.1208,1.1212,1.1213,1.1213,1.1216,1.1215,1.1213,1.1216,1.1215,1.1215,1.1215,1.1217,1.1216,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1213,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1211,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1212,1.1212,1.1212,1.1208,0.0002064515008960042,1560761280.0,2
1.1215,1.1215,1.1212,1.1213,1.1213,1.1216,1.1215,1.1213,1.1216,1.1215,1.1215,1.1217,1.1213,1.1216,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1212,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1212,1.1212,1.1208,1.1208,0.0002064515008960042,1560761340.0,2
1.1215,1.1213,1.1213,1.1213,1.1216,1.1215,1.1213,1.1216,1.1215,1.1215,1.1217,1.1216,1.1211,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.1212,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1212,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1212,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1212,1.1208,1.1208,1.1212,0.0002064515008960042,1560761400.0,2
1.1213,1.1211,1.1213,1.1216,1.1215,1.1213,1.1216,1.1215,1.1215,1.1217,1.1216,1.1216,1.1212,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1212,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1212,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1212,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1208,1.1208,1.1212,1.1213,0.00020850659461990747,1560761460.0,2
1.1211,1.1212,1.1216,1.1215,1.1213,1.1216,1.1215,1.1215,1.1217,1.1216,1.1216,1.1215,1.1212,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1212,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1208,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1208,1.1212,1.1213,1.1213,0.00020850659461990744,1560761520.0,2
1.1212,1.1212,1.1215,1.1213,1.1216,1.1215,1.1215,1.1217,1.1216,1.1216,1.1215,1.1213,1.1212,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1208,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1208,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1212,1.1213,1.1213,1.1216,0.00020855987682728583,1560761580.0,2
1.1212,1.1212,1.1213,1.1216,1.1215,1.1215,1.1217,1.1216,1.1216,1.1215,1.1213,1.1212,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1208,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1208,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1212,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1213,1.1213,1.1213,1.1216,1.1215,0.00020813991020996592,1560761640.0,2
1.1212,1.1212,1.1216,1.1215,1.1215,1.1217,1.1216,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1208,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1213,1.1213,1.1213,1.1216,1.1215,1.1213,0.00020770572131421214,1560761700.0,2
1.1212,1.1208,1.1215,1.1215,1.1217,1.1216,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1213,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1213,1.1213,1.1213,1.1216,1.1215,1.1213,1.1216,0.00020725722075610803,1560761760.0,2
1.1208,1.1208,1.1215,1.1217,1.1216,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1213,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1216,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1215,1.1213,1.1216,1.1215,0.00020679431541722676,1560761820.0,2
1.1208,1.1212,1.1217,1.1216,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1213,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1213,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1216,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1215,1.1213,1.1215,1.1216,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1213,1.1213,1.1216,1.1215,1.1215,0.00019593082679578632,1560761880.0,2
1.1212,1.1213,1.1216,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.1213,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1216,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1213,1.1215,1.1216,1.1215,1.1215,1.1217,0.00018537499531727928,1560761940.0,2
1.1213,1.1213,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.1216,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1213,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1216,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1213,1.1215,1.1215,1.1215,1.1215,1.1217,1.1216,0.00018589124658129535,1560762000.0,2
1.1213,1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1215,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1216,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1215,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1213,1.1215,1.1215,1.1217,1.1215,1.1217,1.1216,1.1216,0.00019165942015284625,1560762060.0,2
1.1216,1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1213,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1216,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1215,1.1213,1.1213,1.1213,1.1213,1.1213,1.1215,1.1215,1.1217,1.1218,1.1217,1.1216,1.1216,1.1215,0.000200409303399019,1560762120.0,2
1.1215,1.1213,1.1212,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1216,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1215,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1217,1.1213,1.1213,1.1213,1.1213,1.1213,1.1215,1.1215,1.1217,1.1218,1.122,1.1216,1.1216,1.1215,1.1213,0.00021480611412774374,1560762180.0,2
1.1213,1.1216,1.1212,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1215,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1215,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1213,1.1216,1.1213,1.1213,1.1213,1.1213,1.1215,1.1215,1.1217,1.1218,1.122,1.1222,1.1216,1.1215,1.1213,1.1212,0.00023990738953928395,1560762240.0,2
1.1216,1.1215,1.1208,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1215,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1217,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1216,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1213,1.1213,1.1216,1.1213,1.1213,1.1213,1.1215,1.1215,1.1217,1.1218,1.122,1.1222,1.1221,1.1215,1.1213,1.1212,1.1212,0.000257423127684107,1560762300.0,2
1.1215,1.1215,1.1212,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1217,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1216,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1216,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1213,1.1213,1.1215,1.1215,1.1217,1.1218,1.122,1.1222,1.1221,1.1222,1.1213,1.1212,1.1212,1.1208,0.0002767068243948305,1560762360.0,2
1.1215,1.1217,1.121,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1216,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1216,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1215,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1213,1.1213,1.1215,1.1215,1.1217,1.1218,1.122,1.1222,1.1221,1.1222,1.1221,1.1212,1.1212,1.1208,1.1212,0.000290975371237283,1560762420.0,2
1.1217,1.1216,1.1211,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1216,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1213,1.1212,1.1215,1.1215,1.1217,1.1218,1.122,1.1222,1.1221,1.1222,1.1221,1.1221,1.1212,1.1208,1.1212,1.121,0.00030424770609928625,1560762480.0,2
1.1216,1.1216,1.121,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1215,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1213,1.1215,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1212,1.1215,1.1216,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1213,1.1215,1.1212,1.1215,1.1217,1.1218,1.122,1.1222,1.1221,1.1222,1.1221,1.1221,1.1221,1.1208,1.1212,1.121,1.1211,0.00031473092564215845,1560762540.0,2
1.1216,1.1215,1.121,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1212,1.1215,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1212,1.1216,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1213,1.1215,1.1215,1.1208,1.1217,1.1218,1.122,1.1222,1.1221,1.1222,1.1221,1.1221,1.1221,1.122,1.1212,1.121,1.1211,1.121,0.0003226797518008209,1560762600.0,2
1.1215,1.1213,1.1211,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1212,1.1213,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1212,1.1215,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1208,1.1213,1.1215,1.1213,1.1213,1.1213,1.1213,1.1213,1.1215,1.1215,1.1217,1.1212,1.1218,1.122,1.1222,1.1221,1.1222,1.1221,1.1221,1.1221,1.122,1.1218,1.121,1.1211,1.121,1.121,0.0003255081497529241,1560762660.0,2
1.1213,1.1212,1.1211,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1208,1.1215,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1212,1.1215,1.1213,1.1213,1.1213,1.1213,1.1213,1.1215,1.1215,1.1217,1.1218,1.121,1.122,1.1222,1.1221,1.1222,1.1221,1.1221,1.1221,1.122,1.1218,1.1218,1.1211,1.121,1.121,1.1211,0.00032888278898249545,1560762720.0,2
1.1212,1.1212,1.1212,1.1212,1.1212,1.1213,1.1212,1.1212,1.1215,1.1213,1.1213,1.1212,1.1208,1.1212,1.1213,1.1212,1.1212,1.1212,1.1215,1.1215,1.1215,1.1215,1.1215,1.1212,1.1217,1.1213,1.1215,1.1213,1.1213,1.1213,1.1215,1.1216,1.1213,1.1215,1.121,1.1213,1.1213,1.1213,1.1213,1.1213,1.1215,1.1215,1.1217,1.1218,1.122,1.1211,1.1222,1.1221,1.1222,1.1221,1.1221,1.1221,1.122,1.1218,1.1218,1.1218,1.121,1.121,1.1211,1.1211,0.00033176296759385534,1560762780.0,2
